name,longitude,latitude,basin,riverbed,google,openstreetmap,wikidata,province,autonomous_community,type,crest_elevation,dam_height,report
caspe ii,41.1358789010001,0.000636272000065,ebro,rio guadalope,,,,zaragoza,aragon,presa materiales sueltos zonificada o nucleo,234.0,56.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2835
ordunte,43.1604152670001,-3.28388846399997,cantabrico oriental,rio ordunte,,,,burgos,castilla y leon,presa fabrica gravedad (hormigon vibrado),310.0,55.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=13
urdalur,42.916911187,-2.23343148499993,ebro,rio altzania,,,,navarra,comunidad foral navarra,presa fabrica gravedad (hormigon compactado),652.0,55.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2742
urkulu,43.0225055220001,-2.47053633499996,cantabrico oriental,txaeta erreka,,,https://www.wikidata.org/wiki/Q12268686,gipuzkoa guipuzcoa,pais vasco,presa materiales sueltos pantalla hormigon,336.0,54.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=3120
jarosa,40.6649699230001,-4.11756322999997,tajo,arroyo jarosa,,,https://www.wikidata.org/wiki/Q1329216,madrid,comunidad madrid,presa fabrica gravedad (hormigon vibrado),1088.0,54.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=795
arquillo san blas,40.3639950640001,-1.20489484199993,jucar,rio turia o guadalaviar,https://www.google.com/search?kgmid=/g/1211pdb5,https://www.openstreetmap.org/relation/7897124,https://www.wikidata.org/wiki/Q11681446,teruel,aragon,presa fabrica gravedad (hormigon vibrado),978.96,54.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2295
maidevera,41.5747146200001,-1.76034515199996,ebro,rio aranda,,,https://www.wikidata.org/wiki/Q94988427,zaragoza,aragon,presa materiales sueltos zonificada o nucleo,803.5,53.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2837
beniarres,38.8149169910001,-0.356155444999956,jucar,rio serpis,,,,alacant alicante,comunitat valenciana,presa fabrica gravedad (hormigon vibrado),320.649999999999,53.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2191
santa maria belsue,42.30237966,-0.347295588999941,ebro,rio flumen,,,,huesca,aragon,presa fabrica mamposteria,896.399999999999,52.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2504
eugui,42.9720260930001,-1.51442096399995,ebro,rio arga,https://www.google.com/search?kgmid=/g/11bvtzy7x_,,https://www.wikidata.org/wiki/Q12257397,navarra,comunidad foral navarra,presa fabrica gravedad (hormigon vibrado),630.0,51.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2726
riudecanyes,41.133459546,0.958540952000021,cuencas internas cataluna,riera riudecanyes,,,,tarragona,cataluna,presa fabrica mamposteria,220.5,51.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2918
villar,40.9474491760001,-3.56294228099995,tajo,rio lozoya,https://www.google.com/search?kgmid=/g/121_4d1r,,https://www.wikidata.org/wiki/Q5830463,madrid,comunidad madrid,presa fabrica mamposteria,906.0,50.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=817
santolea,40.772565747,-0.31769404299996,ebro,rio guadalope,,,https://www.wikidata.org/wiki/Q23992526,teruel,aragon,presa fabrica gravedad (hormigon vibrado),584.35,50.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2802
guiamets,41.098764213,0.751588232000074,ebro,riera les olles,,,,tarragona,cataluna,presa fabrica gravedad (hormigon vibrado),178.0,50.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2768
campanana,42.498086748,-6.76967359799994,mino sil,arroyo balen,https://www.google.com/search?kgmid=/g/1203m01h4,,https://www.wikidata.org/wiki/Q5830421,leon,castilla y leon,presa fabrica gravedad (hormigon vibrado),528.35,50.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=51
salas,41.9246563240001,-7.94313212699996,mino sil,rio salas,,,,ourense,galicia,presa fabrica contrafuertes,835.5,50.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=118
cenza,42.1958472700001,-7.24682463199997,mino sil,rio conselo ou da cenza,,,,ourense,galicia,presa fabrica gravedad (hormigon compactado),1343.5,49.2299999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=97
algar,39.787914266,-0.37682482699995,jucar,riu palancia,,,,valència valencia,comunitat valenciana,presa mixta,217.0,49.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2307
conchas,41.944252453,-8.03492920899993,mino sil,rio limia,,,,ourense,galicia,presa fabrica gravedad (hormigon vibrado),551.0,48.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=100
ponton alto,40.9150074830001,-4.03624107199994,duero,rio eresma,https://www.google.com/search?kgmid=/g/120wrl3k,,https://www.wikidata.org/wiki/Q5830615,segovia,castilla y leon,presa fabrica boveda,1104.5,48.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=421
barrie maza,42.8649691900001,-8.79707815799998,galicia costa,rio tambre,,,,a coruna,galicia,presa fabrica gravedad (hormigon vibrado),249.0,48.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=3102
finisterre,39.649443492,-3.65015487999995,tajo,rio algodor,,,,toledo,castilla   mancha,presa materiales sueltos homogenea,689.879999999999,46.8999999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=878
guajaraz,39.7999260600001,-4.08754612399997,tajo,arroyo guajaraz,,https://www.openstreetmap.org/relation/3374623,https://www.wikidata.org/wiki/Q26904323,toledo,castilla   mancha,presa materiales sueltos pantalla asfaltica,607.6,46.3999999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=871
talave,38.5085969190001,-1.86470514699994,segura,rio mundo,https://www.google.com/search?kgmid=/g/122sg9_l,,https://www.wikidata.org/wiki/Q5830460,albacete,castilla   mancha,presa fabrica mamposteria,512.399999999999,46.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2007
cordobilla,37.3492563180001,-4.72116142999994,guadalquivir,rio  genil,,,,sevilla,andalucia,presa fabrica gravedad (hormigon vibrado),218.25,45.25,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1458
camarillas,38.3399580770001,-1.64879497099997,segura,rio mundo,,,https://www.wikidata.org/wiki/Q30908875,albacete,castilla   mancha,presa fabrica gravedad (hormigon vibrado),357.36,43.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2005
contreras,39.5432230330001,-1.51032713299998,jucar,rio cabriel,,,,cuenca,castilla   mancha,presa fabrica gravedad (hormigon vibrado),679.0,43.3999999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2315
bellus,38.939709044,-0.477464632999954,jucar,rio albaida,https://www.google.com/search?kgmid=/g/121rjw4w,,https://www.wikidata.org/wiki/Q5670515,valència valencia,comunitat valenciana,presa fabrica gravedad (hormigon vibrado),159.0,43.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2324
escarra,42.7450247100001,-0.352936039999975,ebro,rio escarra,,,https://www.wikidata.org/wiki/Q95675526,huesca,aragon,presa materiales sueltos zonificada o nucleo,1636.0,43.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2476
bayco  rambla,38.6400374940001,-1.50110869599996,segura,rambla ortigosa,,,,albacete,castilla   mancha,presa materiales sueltos zonificada o nucleo,697.0,43.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2003
jerte,40.060599917,-6.04259896399998,tajo,rio jerte,,,,caceres,extremadura,presa materiales sueltos zonificada o nucleo,372.5,42.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=634
montefurado,42.390996026,-7.21834378999995,mino sil,rio bibei,,,,lugo,galicia,presa fabrica gravedad (hormigon vibrado),292.0,42.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=70
toba,40.2100666220001,-1.92215366299996,jucar,rio jucar,,,https://www.wikidata.org/wiki/Q23995855,cuenca,castilla   mancha,presa fabrica mamposteria,1156.34999999999,40.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2282
almodovar,36.1536149680001,-5.64973106899993,guadalete y barbate,rio almodovar,,,https://www.wikidata.org/wiki/Q5369429,cadiz,andalucia,presa fabrica gravedad (hormigon vibrado),107.2,40.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1364
villaseca,42.9499617270001,-6.23165102999997,mino sil,rio sil,,,,leon,castilla y leon,presa fabrica boveda,1149.75999999999,40.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=41
bujeda,40.244500658,-2.83518801499997,tajo,rio tajo,,,,guadalajara,castilla   mancha,presa materiales sueltos homogenea,905.5,39.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=742
torcas,41.294686266,-1.08744698599997,ebro,rio huerva,,,https://www.wikidata.org/wiki/Q23991169,zaragoza,aragon,presa fabrica gravedad (hormigon vibrado),624.799999999999,39.45,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2845
sobron,42.767126621,-3.10021329299997,ebro,rio ebro,,,,araba alava,pais vasco,presa fabrica gravedad (hormigon vibrado),512.799999999999,39.2999999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2400
taibilla,38.192427536,-2.26193352199994,segura,rio taibilla,,,,albacete,castilla   mancha,presa materiales sueltos zonificada o nucleo,956.299999999999,39.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2006
bachimana alto,42.782028102,-0.223491101999969,ebro,rio caldares,,,https://www.wikidata.org/wiki/Q95674644,huesca,aragon,presa fabrica mamposteria,2207.09999999999,38.1,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2427
agueda,40.529781939,-6.48161367799997,duero,rio agueda,,,,salamanca,castilla y leon,presa fabrica gravedad (hormigon vibrado),662.12,37.6,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=381
fresneda,38.558512121,-3.62973097799994,guadalquivir,rio  jandula o fresneda o jorge,,,,ciudad real,castilla   mancha,presa fabrica arco gravedad,719.549999999999,37.5499999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1420
caspe,41.2470170710001,-0.057856813999933,ebro,antiguo cauce rio guadalope,https://www.google.com/search?kgmid=/g/11ycydz0t,,https://www.wikidata.org/wiki/Q61861349,zaragoza,aragon,presa fabrica gravedad (hormigon vibrado),124.5,37.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2832
rosarito,40.110346936,-5.32378188799993,tajo,rio tietar,https://www.google.com/search?kgmid=/g/1hl3g_mwq,,https://www.wikidata.org/wiki/Q10929672,avila,castilla y leon,presa fabrica gravedad (hormigon vibrado),308.8,37.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=867
ullivarri,42.9292733350001,-2.61677326299997,ebro,zadorra ibaia,,,,araba alava,pais vasco,presa fabrica contrafuertes,548.0,37.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2375
bembezar,37.8247225110001,-5.23720810199995,guadalquivir,rio  bembezar,,,https://www.wikidata.org/wiki/Q5830414,cordoba,andalucia,presa fabrica gravedad (hormigon vibrado),97.5,37.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1459
argos,38.1723978200001,-1.73353032399996,segura,rio argos,https://www.google.com/search?kgmid=/g/1220l8n2,,https://www.wikidata.org/wiki/Q5830602,murcia,region murcia,presa materiales sueltos zonificada o nucleo,414.6,36.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2046
malpasillo jauja,37.2991506870001,-4.67681989599993,guadalquivir,rio  genil,,,,cordoba,andalucia,presa fabrica contrafuertes,250.0,36.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1423
penarrubia,42.4564492920001,-6.81942030899995,mino sil,rio sil,https://www.google.com/search?kgmid=/g/1203lz94g,,https://www.wikidata.org/wiki/Q5830543,ourense,galicia,presa fabrica gravedad (hormigon vibrado),397.42,35.7999999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=96
pardo,40.5387773260001,-3.78893109799998,tajo,rio manzanares,https://www.google.com/search?kgmid=/g/121rjkdh,,https://www.wikidata.org/wiki/Q5830456,madrid,comunidad madrid,presa materiales sueltos homogenea,632.0,35.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=789
borbollon,40.1253008750001,-6.57693620899994,tajo,rio arrago,,,,caceres,extremadura,presa fabrica gravedad (hormigon vibrado),315.05,35.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=625
ebro,42.969946861,-4.05169448199996,ebro,rio ebro,https://www.google.com/search?kgmid=/g/1213trv6,https://www.openstreetmap.org/relation/1843373,https://www.wikidata.org/wiki/Q8775418,cantabria,cantabria,presa fabrica mamposteria,840.0,34.14,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2756
caldas reis,42.608002556,-8.61626161099997,galicia costa,rio umia,,,,pontevedra,galicia,presa fabrica gravedad (hormigon vibrado),126.5,34.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=3112
sotonera,42.102575195,-0.676812114999962,ebro,arroyo aston vacas,https://www.google.com/search?kgmid=/g/11h5_w0rnw,https://www.openstreetmap.org/relation/5895940,https://www.wikidata.org/wiki/Q12221153,huesca,aragon,presa materiales sueltos homogenea,420.0,34.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2451
ferial,42.286924904,-1.58597230399994,ebro,val fuente ferial,,,,navarra,comunidad foral navarra,presa materiales sueltos zonificada o nucleo,394.0,34.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2729
jose bautista,37.8754537890001,-1.31662193299996,segura,rio guadalentin o sangonera,,,,murcia,region murcia,presa fabrica gravedad (hormigon vibrado),137.0,33.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2038
sierra boyera,38.2579828190001,-5.22281439599993,guadalquivir,rio  guadiato,,,https://www.wikidata.org/wiki/Q5369459,cordoba,andalucia,presa mixta,503.0,33.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1433
vilagudin,43.0945645850001,-8.49268471099998,galicia costa,rio paradela,,,,a coruna,galicia,presa materiales sueltos pantalla hormigon,284.5,33.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=3090
guadiloba,39.487293193,-6.29761917899998,tajo,rio guadioloba,https://www.google.com/search?kgmid=/g/11h18yvys4,,https://www.wikidata.org/wiki/Q63392467,caceres,extremadura,presa fabrica gravedad (hormigon vibrado),360.649999999999,31.75,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=677
urrunaga,42.957875626,-2.65412456499996,ebro,santa engracia itsasadar,https://www.google.com/search?kgmid=/g/11cn8xwy6q,https://www.openstreetmap.org/relation/27568787,https://www.wikidata.org/wiki/Q20894837,araba alava,pais vasco,presa fabrica contrafuertes,548.0,31.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2379
ibon ip,42.7228732190001,-0.462683542999969,ebro,barranco ip,,,https://www.wikidata.org/wiki/Q23999337,huesca,aragon,presa materiales sueltos zonificada o nucleo,2119.0,31.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2482
castrelo mino,42.2925003490001,-8.11641027099995,mino sil,rio mino,,,,ourense,galicia,presa fabrica gravedad (hormigon vibrado),90.0,30.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=89
regajo,39.8898591060001,-0.524556912999969,jucar,riu palancia,,,,castello castellon,comunitat valenciana,presa fabrica gravedad (hormigon vibrado),406.529999999999,27.53,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2260
velle,42.357859342,-7.85142526699997,mino sil,rio mino,,,,ourense,galicia,presa fabrica gravedad (hormigon vibrado),110.4,27.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=122
malvecino,42.198660902,-1.39084274799995,ebro,barranco onzanova,,,,zaragoza,aragon,presa materiales sueltos zonificada o nucleo,404.0,26.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2849
portina,39.996548874,-4.84137628499997,tajo,arroyo portina,,,https://www.wikidata.org/wiki/Q52673428,toledo,castilla   mancha,presa fabrica gravedad (hormigon vibrado),412.5,23.3,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=861
sequeiros,42.450804406,-7.25122124099994,mino sil,rio sil,,,,lugo,galicia,presa fabrica gravedad (hormigon vibrado),257.1,22.1999999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=66
bautista,37.6571849600001,-5.63911754499998,guadalquivir,arroyo tamujo   sevilla,,,,sevilla,andalucia,presa materiales sueltos homogenea,143.8,20.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1865
riolobos,41.006227376,-5.30342870499993,duero,arroyo riolobos o arroyo dehesa,,,,salamanca,castilla y leon,presa materiales sueltos zonificada o nucleo,839.5,19.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=374
laverne,42.088537789,-1.09092152399995,ebro,vertiente por margen derecha barranco calcina,,,,zaragoza,aragon,presa materiales sueltos zonificada o nucleo,403.0,17.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2843
monteagudo vicarias,41.380343456,-2.17816542799994,ebro,vertiente por margen derecha rio najima,,,,soria,castilla y leon,presa materiales sueltos homogenea,822.389999999999,15.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2761
villagonzalo,40.8732344370001,-5.49557555299998,duero,rio tormes,https://www.google.com/search?kgmid=/g/122wtfys,,https://www.wikidata.org/wiki/Q5678462,salamanca,castilla y leon,presa fabrica gravedad (hormigon vibrado),805.799999999999,14.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=393
lebrija,36.960900983,-6.04259056299998,guadalquivir,arroyo  salado moron,,,,sevilla,andalucia,presa materiales sueltos homogenea,10.34,13.1199999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1795
lago negro,42.5422861970001,1.04058219400002,ebro,barranc lora,,,,lleida,cataluna,presa materiales sueltos zonificada o nucleo,2340.0,11.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2564
darnius boadella,42.33781463,2.82696870100006,cuencas internas cataluna,còrrec,,,https://www.wikidata.org/wiki/Q7131952,girona,cataluna,presa fabrica gravedad (hormigon vibrado),160.0,8.3,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2897
villameca,42.648767698,-6.05942422599998,duero,rio tuerto,,,,leon,castilla y leon,presa fabrica gravedad (hormigon vibrado),1009.89999999999,6.6,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=287
cazalegas,40.01298709,-4.70624804799996,tajo,rio alberche,https://www.google.com/search?kgmid=/g/11dfr4j268,,https://www.wikidata.org/wiki/Q30278314,toledo,castilla   mancha,presa materiales sueltos pantalla hormigon,412.5,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=902
torcon,39.6252768730001,-4.38550029999993,tajo,arroyo torcon,,,,toledo,castilla   mancha,presa fabrica gravedad (hormigon vibrado),607.6,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=882
puerto vallehermoso,38.8679274180001,-3.16849076499994,guadiana,rio azuer,,,,ciudad real,castilla   mancha,presa materiales sueltos homogenea,719.549999999999,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1143
brovales,38.345277652,-6.69588046499996,guadiana,arroyo brovales,,,,badajoz,extremadura,presa fabrica contrafuertes,143.8,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=974
almoguera,40.2743056580001,-2.95882007899996,tajo,rio tajo,https://www.google.com/search?kgmid=/g/12283wdk,,https://www.wikidata.org/wiki/Q5672943,guadalajara,castilla   mancha,presa fabrica gravedad (hormigon vibrado),905.5,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=737
castro,39.8064449990001,-3.75294972199993,tajo,rio algodor,,,,toledo,castilla   mancha,presa fabrica gravedad (hormigon vibrado),689.879999999999,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=900
zocueca,38.095561881,-3.83109787299998,guadalquivir,rio  rumblar,,,,jaen,andalucia,presa fabrica gravedad (hormigon vibrado),215.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1543
cierva,38.0602631900001,-1.48765333199998,segura,rio mula,,,https://www.wikidata.org/wiki/Q107738426,murcia,region murcia,presa fabrica mamposteria,414.6,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2057
castilseras,38.738908709,-4.80134611699998,guadiana,rio valdeazogues,,,,ciudad real,castilla   mancha,presa fabrica gravedad (hormigon vibrado),503.5,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1105
san jose,41.403921299,-5.27303186899996,duero,rio duero,,,,valladolid,castilla y leon,presa fabrica gravedad (hormigon vibrado),839.5,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=453
